,index,id,text,timestamp,replyCount,retweetCount,likeCount,quoteCount,viewCount,keywords
539,539,1540299273912389633,"['black', 'slim', 'thick', 'wallet', 'dropped', 'possibly', 'street', 'outside', 'tesco', 'whitechapel', 'addres', 'given', 'someone', 'spent', 'two', 'differenr', 'tesco', 'totalling', 'like', '5', 'time', 'including', '4', 'fieldgate', 'st', 'e1', 'e', 'different', 'card', 'shell', 'strip', 'hope', 'tile', 'still', 'last', 'tile', 'construction', 'site', 'acros', 'street', 'found', 'received', 'message', 'community', 'found', 'day', 'usa', 'issued', 'license']",2022-06-24T11:42:18+00:00,1,0,0,0,,card
540,540,1540014686384623617,"['lost', 'iphone', 'xr', 'colour', 'blue', 'anyone', 'found', 'please', 'come', 'forward']",2022-06-23T16:51:27+00:00,0,0,0,0,,blue
541,541,1539731854772670464,"['hi', 'lost', 'daughter', 'shoe', 'today', 'near', 'serpentine', 'w', 'carriage', 'drive', 'hyde', 'park', 'photo', 'attached', 'x']",2022-06-22T22:07:35+00:00,0,0,0,0,,park
542,542,1539720924433457152,"['11', 'year', 'old', 'lost', 'one', 'gold', 'earring', 'presumably', 'tower', 'london', 'entrance', 'wearing', 'audioguide', 'gift', '10', 'year', 'birthday', 'grandmother', 'special', 'would', 'grateful', 'could', 'find']",2022-06-22T21:24:09+00:00,0,0,0,0,,gold
543,543,1539649268549656577,"['big', 'panda', 'bear', 'found', 'train']",2022-06-22T16:39:25+00:00,0,1,1,0,,train
544,544,1539609327664865282,"['black', 'card', 'holder', 'two', 'card', 'instead', 'debit', 'card', 'oyster', 'card']",2022-06-22T14:00:42+00:00,0,0,0,0,,card
545,545,1539306463499210757,"['boyfriend', 'lost', 'wallet', 'around', 'kentish', 'town', 'road', '17301800']",2022-06-21T17:57:14+00:00,0,0,1,0,,wallet
546,546,1539031515795013632,"['blue', 'suitcase', 'left', 'rack', 'lost', 'thameslink', 'train', 'pancre', 'london', 'bridge']",2022-06-20T23:44:41+00:00,0,0,1,0,,blue
547,547,1539000152828088320,"['lost', 'wallet', 'cardholder', 'dutch', 'driverslicence', 'bankcard']",2022-06-20T21:40:04+00:00,0,0,0,0,,wallet
548,548,1538619538610216962,"['found', 'undamaged', 'outside', 'pret', 'manger']",2022-06-19T20:27:38+00:00,0,0,0,0,,
549,549,1538612597703991296,"['lost', 'key', 'small', 'waist', 'bag', 'around', 'highgate', 'high', 'street', 'many', 'thank', 'handing', 'local', 'police', 'station']",2022-06-19T20:00:03+00:00,0,0,0,0,,key
550,550,1538572138621304832,"['lost', 'vintage', 'blue', 'cotton', 'oversized', 'shirt', 'jacket', 'contrasting', 'striped', 'cuff']",2022-06-19T17:19:17+00:00,0,0,0,0,,blue
551,551,1538511087238365186,"['ive', 'lost', 'grey', 'tote', 'bag', 'small', 'white', 'laptop', '8pm', 'thursday', '16th', 'june', 'held', 'important', 'writing', 'likely', 'lost', 'cant', 'find']",2022-06-19T13:16:42+00:00,0,0,0,0,,bag
552,552,1538245621102133248,"['hello', 'purse', 'stolen', 'today', 'oxford', 'street', 'anyone', 'find', 'pink', 'coach', 'purse', 'roller', 'skating', 'minnie', 'mouse', 'card', 'bank', 'one', 'spent', 'personal', 'thing', 'kid', 'would', 'love', 'back', 'thank']",2022-06-18T19:41:49+00:00,0,0,0,0,,card
553,553,1538216798591631361,"['diamond', 'ring', 'lost', 'somewhere', 'shoreditch', 'finsbury', 'park', 'sizing', 'bead', 'band', 'better', 'fit', 'gift', 'late', 'grandmother', 'worth', 'much', 'insurance']",2022-06-18T17:47:18+00:00,0,0,0,0,,ring
554,554,1538181874463416320,"['lost', 'black', 'rucksack', 'camden', 'area', 'wed', 'nightearly', 'hour', 'thur', 'morning', 'numerou', 'thing', 'inside', 'including', 'script', 'back', 'compartment', 'card', 'reader', 'second', 'picture', 'attached', 'show', 'make', 'bag']",2022-06-18T15:28:31+00:00,0,0,1,0,,card
555,555,1537923400764563456,"['lost', 'prada', 'black', 'sunglass', 'black', 'bag', 'last', 'night', 'walking', 'home', 'o2', 'arena', 'left', 'arena', 'assume', 'fell', 'walking', 'east', 'parkside', 'please', 'please', 'please', 'let', 'know', 'found', 'important', 'stop', 'crying']",2022-06-17T22:21:26+00:00,0,0,0,0,,black
556,556,1537736360748007426,"['lost', 'black', 'wallet', 'bank', 'america', 'debit', 'card', 'credit', 'card', 'u', 'driving', 'lincense', 'etc']",2022-06-17T09:58:12+00:00,0,0,0,0,,card
557,557,1537693069264527361,"['found', 'necklace', 'one', 'tree', 'hill', 'greenwich', 'park', 'please', 'send', 'description', 'think']",2022-06-17T07:06:11+00:00,0,0,0,0,,park
558,558,1537573357696208898,"['gold', 'gues', 'purse', 'include', 'bank', 'card', 'driver', 'licence', 'memorial', 'card', 'mary', 'mcgurk', 'granny', 'would', 'really', 'like', 'returned']",2022-06-16T23:10:29+00:00,0,0,1,0,,card
559,559,1536862923225710592,"['small', 'pink', 'nappy', 'bag', 'gone', 'missing', 'think', 'may', 'fallen', 'pram', 'either', 'broomfield', 'park', 'close', 'around', 'morrison', 'south', 'park', 'pyme', 'road', 'area', 'walk', 'sunday', '11th', 'june', 'nappy', 'bag', 'hold', 'sentimental', 'value', 'really', 'wanted', 'baby', 'girl', 'bought', 'celebration', 'would', 'mean', 'world', 'someone', 'seen', 'somewhere', 'able', 'get', 'back']",2022-06-15T00:07:29+00:00,0,0,0,0,,bag
560,560,1536829245242097664,"['found', 'headphone', 'lost', 'kindly', 'report', 'place', 'day', 'time', 'make', 'color', 'reunite', 'rightful', 'owner']",2022-06-14T21:53:39+00:00,0,0,0,0,,
561,561,1536780740372865025,"['stolen', 'bike', 'blue', 'beach', 'cruiser', 'extra', 'kid', 'saddle', 'cros', 'bar', 'chrome', 'spring', 'fork', 'great', 'sentimental', 'value', 'reward', 'found']",2022-06-14T18:40:55+00:00,0,1,0,0,,blue
562,562,1536680117753331712,"['lost', 'vw', 'remote', 'car', 'key', 'black']",2022-06-14T12:01:04+00:00,0,0,0,0,,black
563,563,1536435409760264193,"['lost', 'iphone', '8', 'pink', 'leather', 'case', 'lock', 'screen', '3', 'blonde', 'child', 'call', '07411440188', 'found', 'thank']",2022-06-13T19:48:41+00:00,0,0,1,0,,case
564,564,1536414682617200642,"['lost', 'late', 'grandmother', 'ring', 'park', 'weekend', 'gold', 'wishbone', 'ring', 'leaf', 'embossing', 'ring', 'mean', 'lot', 'would', 'incredibly', 'grateful', 'found', 'unfortunately', 'photo', 'ring', 'help', 'would', 'much', 'appreciated']",2022-06-13T18:26:20+00:00,0,0,0,0,,ring
565,565,1536369700753768454,"['ive', 'lost', 'black', 'small', 'wallet', 'near', 'harrow', 'leisure', 'centre', 'probably', 'mason', 'avenue', 'ellen', 'webb', 'dr', 'important', 'document', 'please', 'contact', 'find', 'document', 'really', 'important', 'highly', 'appreciate', 'anyone', 'find']",2022-06-13T15:27:35+00:00,0,0,0,0,,black
566,566,1536306423541469185,"['lost', 'set', 'three', 'key', 'finsbury', 'park', 'grassy', 'area', 'near', 'basketball', 'court', 'running', 'track', 'saturday', '11th', 'june', 'key', 'consist', 'one', 'black', 'smart', 'lock', 'key', 'two', 'silver', 'key', 'assistance', 'would', 'appreciated', 'thank']",2022-06-13T11:16:09+00:00,0,0,0,0,,black
567,567,1536282160478490624,"['hi', 'stadium', 'yesterday', 'wondering', 'phone', 'handed']",2022-06-13T09:39:44+00:00,0,0,0,0,,phone
568,568,1536130645788962817,"['lost', 'pair', 'glass', 'case', 'case', 'light', 'brown', 'rayban', 'glass', 'case', 'glass', 'inside', 'case', 'rayban', 'anyone', 'found', 'lost', 'item', 'please', 'let', 'know']",2022-06-12T23:37:40+00:00,0,0,0,0,,case
569,569,1536104867269382149,"['lost', 'necklace', 'tonight', 'around', 'soho', 'tottenheim', 'court', 'metro', 'station', 'necklace', 'green', 'pink', 'bead', 'heart', 'that', 'dripping', 'someone', 'find', 'pl', 'bring', 'mimi', 'hotel', 'soho', 'send']",2022-06-12T21:55:14+00:00,0,0,0,0,,station
570,570,1536034729199386624,"['key', 'citroen', 'glitter', 'cat', 'keyring', 'school', 'hero', 'bead', 'keyring']",2022-06-12T17:16:32+00:00,0,0,0,0,,key
571,571,1535902720451915776,"['set', 'key', 'yellow', 'fob', '2', 'car', 'key', 'peugeot', 'fiat']",2022-06-12T08:31:58+00:00,0,0,0,0,,key
572,572,1535900973473873920,"['hi', 'anyone', 'found', 'iphone', '12', 'pro', 'max', 'please', 'message', 'ive', 'got', 'sentimental', 'memory', 'baby', 'boy', 'picture', 'reward', 'given', 'thank']",2022-06-12T08:25:02+00:00,0,1,0,0,,sentimental
573,573,1535756878399127553,"['blue', 'iphone', '12', 'mini', 'black', 'case', 'lost', 'around', 'covent', 'garden', 'please', 'help', 'near', 'apple', 'shop', 'royal', 'opus']",2022-06-11T22:52:27+00:00,0,0,0,0,,black
574,574,1535706899492048899,"['got', 'robbed', 'train', 'neasden', 'underground', 'station', 'got', 'wallet', 'stolen', 'lost', 'id', 'really', 'sentimental', 'photo', 'color', 'wallet', 'black', 'look', 'like', 'one', 'photo', 'name', 'id', 'weronika', 'polish', 'id', 'police', 'reply', 'report']",2022-06-11T19:33:51+00:00,0,0,0,0,,black
575,575,1535706390144106496,"['lost', 'blue', 'wallet', 'close', 'mark', 'spencer', 'urban', 'outfitter', 'bershka', 'long', 'wallet', 'bluish', 'green', 'colour', 'credit', 'card', 'international', 'id', 'card', 'wallet', 'look', 'like', 'actually', 'blue', 'asprey', 'wallet']",2022-06-11T19:31:50+00:00,0,0,0,0,,card
576,576,1535347923713773569,"['phone', 'samsung', 'a52', 'light', 'purplelavender', 'anime', 'girl', 'bluegreen', 'hair', 'backround', 'picture', 'number', 'phone', '49', '15787575405', 'lost', '57', 'min', 'way', 'lidl', 'hotel', 'queen', 'drive', 'finsbury', 'park']",2022-06-10T19:47:25+00:00,0,0,0,0,,park
577,577,1535151751707471872,"['lost', 'passport', 'way', 'heathrow', 'airport', 'bayswater', 'station', 'wondering', 'anyone', 'found', 'compensate', '50', 'cash', 'gratitude', 'item', 'chinese', 'passport']",2022-06-10T06:47:54+00:00,0,0,0,0,,station
578,578,1534874914007699456,"['lost', 'engagement', 'ring', '500', 'reward']",2022-06-09T12:27:50+00:00,0,0,0,0,,ring
579,579,1534811002717577216,"['lost', 'small', 'material', 'card', 'purse', 'bank', 'card', 'driver', 'license']",2022-06-09T08:13:53+00:00,0,0,0,0,,card
580,580,1534234883375214595,"['found', 'earbud', 'case', 'someone', 'must', 'mis']",2022-06-07T18:04:35+00:00,0,0,0,0,,case
581,581,1534191830266433537,"['bag', 'taken', 'whilst', 'sightseeing', 'big', 'ben', 'black', 'laura', 'ashley', 'bag', 'look', 'like', 'tote', 'bag', 'wooden', 'circular', 'handle', 'inside', 'black', 'wallet', 'bank', 'card', 'perfume', 'sunglass', 'red', 'earphone', 'jbl', 'brazilian', 'passport', 'residency', 'card', 'uk', 'id', 'oyster', 'cash', 'anyone', 'find', 'anything', 'particularly', 'passport', 'really', 'need', 'back', 'please', 'help']",2022-06-07T15:13:30+00:00,0,0,0,0,,card
582,582,1533863301150564353,"['lost', 'pink', 'google', 'pixel', '6', 'phone', 'thick', 'black', 'case', 'metal', 'ringstand', 'back']",2022-06-06T17:28:03+00:00,0,0,0,0,,black
583,583,1533829872572825605,"['left', 'blackorange', 'superdry', 'rucksack', 'wallet', 'key', 'inside', 'crookston', 'road', 'evening', '3rd', 'june', 'travelling', 'motorcycle']",2022-06-06T15:15:13+00:00,0,0,0,0,,wallet
584,584,1533775957294718977,"['lost', 'bag', 'age', 'ago', 'found', 'amazing', 'website', 'lost', 'loui', 'vuitton', 'mini', 'pochette', 'bag', 'work', 'christma', 'party', 'still', 'trying', 'get', 'back', 'initial', 'pretty', 'hard', 'mis', 'probably', 'goner', 'sure', 'anyone', 'posted', 'way', 'back']",2022-06-06T11:40:59+00:00,0,0,0,0,,bag
585,585,1533621331752886273,"['gues', 'sunglass', 'lost', 'volunteering', 'bmx', 'regional', 'race', 'bmx', 'track', 'area', 'aroundnear', 'makeshift', 'car', 'park', 'area', 'park', 'gras', 'area']",2022-06-06T01:26:33+00:00,0,0,0,0,,park
586,586,1533492314353676288,"['lost', 'breitling', 'watch', 'huge', 'sentimental', 'value', 'reward']",2022-06-05T16:53:53+00:00,0,0,0,0,,sentimental
587,587,1533010218208137216,"['tottenham', 'bag', 'jenga', 'block', 'hanger', 'also', 'birthday', 'card']",2022-06-04T08:58:12+00:00,0,0,0,0,,card
588,588,1532866175939620867,"['found', 'wireles', 'earbud', 'case', 'please', 'provide', 'detail', 'type', 'etc']",2022-06-03T23:25:50+00:00,0,0,0,0,,case
589,589,1532802474582626304,"['hi', 'lost', 'two', 'key', 'building', 'flat', 'gras', 'around', 'queen', 'gate']",2022-06-03T19:12:42+00:00,0,0,0,0,,key
590,590,1532346380584370177,"['lost', 'black', 'grey', 'wallet', 'orange', 'white', 'circle', 'symbol', 'overwatch', 'near', 'putney', 'common', 'anyone', 'know', 'anything', 'driver', 'license', 'many', 'thing', 'thank']",2022-06-02T13:00:21+00:00,0,0,0,0,,black
591,591,1532291426557603840,"['glass', 'distant', 'vision', 'dark', 'metal', 'rim']",2022-06-02T09:21:59+00:00,0,1,1,0,,glass
592,592,1532149449866326018,"['please', 'one', 'found', 'wallet', 'please', 'lost', 'tonight', 'around', '2100', 'stadium', 'please', 'spanish', 'id', 'uk', 'full', 'driving', 'licence', 'thank']",2022-06-01T23:57:49+00:00,0,0,0,0,,wallet
593,593,1531574034890166272,"['dark', 'brown', 'long', 'mulberry', 'wallet']",2022-05-31T09:51:19+00:00,0,0,0,0,,wallet
594,594,1531542041880035330,"['black', 'phone', 'picture', 'partner', 'outside', 'coffee', 'shop']",2022-05-31T07:44:12+00:00,0,0,0,0,,black
595,595,1531542033923461120,"['lost', 'grey', 'hardcase', 'suitcase', 'belonging', 'similar', 'photo']",2022-05-31T07:44:10+00:00,0,0,0,0,,grey
596,596,1530998959870705667,"['found', 'portable', 'powerbank', 'umbrella', 'one', 'location', 'bench', 'lost', 'kindly', 'describe', 'make', 'powerbank', 'umbrella', 'reunite', 'rightful', 'owner']",2022-05-29T19:46:11+00:00,0,0,0,0,,one
597,597,1530540416407306244,"['lost', 'gold', 'necklace', 'green', 'heart', 'pendant', 'whistle', 'hoping', 'get', 'back']",2022-05-28T13:24:05+00:00,0,0,0,0,,gold
598,598,1530020183372402688,"['lost', 'green', 'rucksack', 'bmw', 'side', 'content', 'mini', 'ipad', 'brown', 'trousers', 'black', 'box', 'bottle', 'lost', 'leaving', 'ronnie', 'scott', 'frith', 'st']",2022-05-27T02:56:52+00:00,0,0,0,0,,black
599,599,1529782376297111554,"['big', 'chunky', 'extra', 'wide', 'silver', 'ring', 'rough', 'texture', 'unique', 'design', 'suitable', 'small', 'finger', 'sentimental', 'value']",2022-05-26T11:11:55+00:00,0,0,0,0,,small
600,600,1529426933070540800,"['gold', 'cros', 'icon']",2022-05-25T11:39:30+00:00,0,0,0,0,,gold
601,601,1529053057711067136,"['lost', 'black', 'color', 'small', 'bag', 'lunch', 'inside', 'mic', 'white', 'red', 'wire']",2022-05-24T10:53:52+00:00,0,0,0,0,,black
602,602,1529014314878783488,"['nissan', 'car', 'key', 'best', 'effin', 'aunt', 'ever', 'keychain']",2022-05-24T08:19:55+00:00,0,0,0,0,,key
603,603,1528750128701575168,"['renault', 'key', 'card', 'dropped', 'around', 'waitrose', 'boot', 'sushimania', '5', 'april', 'red', 'silicone', 'cover']",2022-05-23T14:50:08+00:00,0,0,0,0,,card
604,604,1528706933636603904,"['lost', 'grey', 'bos', 'jacket', 'wembley', 'stadium', '21st', 'may', 'sunderland', 'match', 'sitting', 'section', '240']",2022-05-23T11:58:29+00:00,0,0,0,0,,grey
605,605,1528469086149255168,"['hi', 'probably', 'area', 'regent', 'park', 'lost', 'iphone', '8', 'greywhite', 'case', 'key', 'red', 'keychain', 'thank']",2022-05-22T20:13:22+00:00,0,0,0,0,,key
606,606,1527947189380689920,"['lost', 'small', 'black', 'boston', 'bag', 'way', 'home', 'work', 'brompton', 'square', 'bu', 'stop', 'took', '14', 'bus', 'changed', 'n', '20', 'bu', 'high', 'barnet', 'around', '1', '2', 'morning', 'may', '9th', 'knife', 'work', 'bag', 'im', 'trouble', 'work', 'find', 'one', 'please', 'contact']",2022-05-21T09:39:32+00:00,0,0,0,0,,black
607,607,1527651141877747714,"['romanian', 'passport', 'romanian', 'id', 'stolen', 'area', 'st', 'mary', 'hospitalmaybe', 'thief', 'thrown', 'somewherei', 'pay', 'reward', 'founder']",2022-05-20T14:03:09+00:00,0,0,0,0,,id
608,608,1527364714258345984,"['hi', 'today', 'lost', 'phone', 'st', 'jame', 'area', 'somewhere', 'green', 'park', 'fortnum', 'mason', 'phone', 'oneplu', 'nord', 'transparent', 'silicon', 'case', 'lost', 'passcode', 'default', 'screen', 'background']",2022-05-19T19:04:59+00:00,0,0,0,0,,case
609,609,1527337912265629708,"['lost', 'blue', 'purse', 'saint', 'wallet', 'id', 'card']",2022-05-19T17:18:29+00:00,0,0,0,0,,card
610,610,1527199942615392262,"['hello', 'ive', 'iphone', '8', 'plu', 'loststolen', 'light', 'gold', 'iphone', 'clear', 'case', 'lloyd', 'bank', 'card', 'japanese', 'cartoon', 'card', 'back', 'case', 'clear', 'case', 'also', 'tattered', 'side', 'last', 'place', 'possession', 'la', 'vega', 'soho', 'arcade', 'near', 'chinatown', 'please', 'pleasee', 'contact']",2022-05-19T08:10:14+00:00,0,0,0,0,,card
611,611,1526896221448699905,"['lost', 'gold', 'signet', 'ring', 'camel', 'face', 'lost', 'deck', 'chair', 'serpentine', 'river', 'found', 'please', 'contact', '07500662427', 'many', 'thank']",2022-05-18T12:03:22+00:00,0,0,0,0,,ring
612,612,1526485453637046272,"['lost', 'back', 'black', 'leather', 'gues', 'pack', 'wallet', 'passaport', 'pl', 'find', 'find', 'back', 'pack', 'number', '447522858337']",2022-05-17T08:51:07+00:00,0,0,1,0,,black
613,613,1526149278925828101,"['desperately', 'looking', 'purse', 'child', 'husband', 'brought', 'sentimental', 'thing', 'checked', 'everywhere', 'think', 'far', 'want', 'purse', 'card', 'sentimental', 'one', 'back', 'card', 'cancelled', 'please', 'help', 'walked', 'strand', 'help']",2022-05-16T10:35:17+00:00,0,0,0,0,,card
614,614,1526123523772755968,"['lost', 'pandora', 'bracelet', 'london', 'palladium', 'saturday', '14th', 'could', 'anywhere', 'surrounding', 'area', 'charm', 'consist', 'graduation', 'hat', 'dad', 'charm', 'angel', 'wing', 'distinctively', 'red', 'chilli', 'pepper']",2022-05-16T08:52:56+00:00,0,0,0,0,,area
615,615,1526021540344745984,"['dear', 'lost', 'brown', 'leather', 'wallet', 'three', 'card', 'brp', 'please', 'please', 'give', 'police', 'station', 'happy', 'make', 'payment', 'way', 'show', 'gratitude', 'toward']",2022-05-16T02:07:41+00:00,0,0,0,0,,card
616,616,1525895052706385921,"['lost', 'birth', 'bracelet', 'great', 'sentimental', 'value', 'name', 'joni', 'birthdate', '110299', 'written', 'would', 'forever', 'grateful']",2022-05-15T17:45:04+00:00,0,0,0,0,,sentimental
617,617,1525866551760629765,"['lost', 'watch', 'greenwich', 'somewhere', 'gift', 'tissot', 'watch', 'here', 'hoping']",2022-05-15T15:51:49+00:00,0,0,0,0,,gift
618,618,1525551291577122817,"['black', 'single', 'fold', 'wallet', 'polish', 'money', 'inside', 'me', 'military', 'id']",2022-05-14T18:59:05+00:00,0,0,0,0,,black
619,619,1525546487186345986,"['hi', 'potentially', 'lost', 'key', 'hyde', 'park', '13', '16', 'pm', 'today', 'yellow', 'tag', '2', 'key', 'one', 'smaller', 'modern', 'one', 'bigger']",2022-05-14T18:40:00+00:00,0,0,0,0,,key
620,620,1525423642292768770,"['black', 'thin', 'wallet', 'butterflymoth', 'design', 'visited', 'burger', 'king', 'used', 'urinal', 'service', 'station', 'unable', 'find', 'wallet', 'id', 'left']",2022-05-14T10:31:51+00:00,0,0,0,0,,black
621,621,1524993453356208128,"['lost', 'one', 'gold', 'hoop', 'earring', 'sentimental', 'value', 'please', 'let', 'know', 'found']",2022-05-13T06:02:26+00:00,0,0,0,0,,gold
622,622,1524733762948550656,"['key', 'osprey', 'zipped', 'pouch', '68', 'key', 'including', 'two', 'bike', 'lock', 'key', 'pouch', 'dark', 'coloured', 'blue', 'black', 'think']",2022-05-12T12:50:31+00:00,0,0,0,0,,black
623,623,1524413978063085570,"['im', 'visiting', 'lost', 'wallet', 'well', 'canadian', 'driver', 'license', 'bank', 'card', 'please', 'contact', 'facebook', 'name', 'id']",2022-05-11T15:39:49+00:00,0,0,0,0,,card
624,624,1524367128865955841,"['please', 'help', 'lost', 'small', 'credit', 'card', 'size', 'red', 'leather', 'wallet', 'either', 'richmond', 'park', 'around', 'isabella', 'plantation', 'car', 'park', 'ham', 'house', 'car', 'park', 'near', 'teddington', 'lock', 'angler', 'pub', 'would', 'grateful', 'return', 'thank', 'similar', 'identical', 'photo', 'thank', 'much']",2022-05-11T12:33:39+00:00,0,0,0,0,,card
625,625,1524108665111859200,"['left', 'three', 'ring', 'hampstead', 'heath', 'picnic', 'first', 'silver', 'ring', 'brown', 'stone', 'second', 'gold', 'ring', 'blue', 'coral', 'stone', 'third', 'silver', 'ring', 'two', 'citron', 'stone', 'ring', 'extremely', 'special', 'hoping', 'rare', 'chance', 'someone', 'may', 'seen', 'themhanded']",2022-05-10T19:26:36+00:00,0,0,0,0,,ring
